id_employee,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augmentation_salaire_pourcentage,nombre_participation_pee,nb_formations_suivies,niveau_education,frequence_deplacement,annes_sous_responsable_actuel,ratio_loyaute,ratio_stagnation,ratio_salaire_comparatif,taux_volatilite,delta_evaluation,frustration_trajet,genre_M,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,heure_supplementaires_Oui,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,a_quitte_l_entreprise
1554,35,2430,0,6,3,2,2,3,1,3,4,23,2,5,4,1,2,0.1428571428571428,0.6666666666666666,0.9253617669459252,0.0,2,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1555,32,5878,3,12,1,4,2,2,1,3,3,12,1,2,2,1,5,0.21875,0.25,1.814212871747605,0.2307692307692307,1,1.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1556,36,2644,3,7,2,3,3,4,4,2,4,21,0,3,4,1,2,0.0833333333333333,0.25,1.0068545316070068,0.375,1,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1557,48,6439,8,18,7,3,3,3,3,3,3,14,1,2,4,1,7,0.1666666666666666,0.7777777777777778,0.9299162943585632,0.4210526315789473,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1558,29,2451,6,5,0,3,4,3,1,2,3,18,2,2,3,1,0,0.0344827586206896,0.0,0.7564878783010173,1.0,-1,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1560,33,6392,2,8,2,1,3,1,4,1,3,13,1,6,4,1,2,0.0606060606060606,0.6666666666666666,0.9231285841807634,0.2222222222222222,0,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1562,30,9714,1,10,8,2,2,1,4,3,3,11,1,4,3,1,7,0.3333333333333333,0.5454545454545454,1.4028897163222678,0.0909090909090909,1,0.25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1563,38,6077,3,10,3,3,3,3,3,3,3,11,0,2,4,2,2,0.1578947368421052,0.1428571428571428,1.4346927934840348,0.2727272727272727,0,2.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1564,35,2450,1,3,0,4,2,1,2,3,3,19,0,3,3,1,2,0.0857142857142857,0.25,0.7568339282966794,0.25,1,0.25,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1568,30,9250,3,9,2,3,3,2,2,3,3,12,1,3,4,1,3,0.1333333333333333,0.2,1.3358791307371811,0.3,0,7.25,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1569,35,2074,1,1,0,1,3,1,4,3,3,12,1,2,3,1,0,0.0285714285714285,0.0,0.6406830886886993,0.5,0,0.5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1572,53,10169,0,34,7,3,2,4,2,3,3,16,1,4,5,1,9,0.6226415094339622,0.0294117647058823,1.3939421154382463,0.0,1,0.5,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1573,38,4855,4,7,2,3,3,2,1,3,3,11,2,2,3,1,4,0.131578947368421,0.1666666666666666,0.6655117484956915,0.5,0,0.5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1574,32,4087,4,9,5,4,3,1,2,2,3,14,1,3,4,0,2,0.1875,0.1428571428571428,1.2614304196720758,0.4,0,0.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1576,48,2367,8,10,2,3,3,1,4,2,3,12,1,3,4,1,6,0.1666666666666666,0.7777777777777778,0.730561733145046,0.7272727272727273,0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,34,2972,1,1,0,1,3,4,3,1,3,13,0,4,4,1,0,0.0294117647058823,0.0,0.9172917071850768,0.5,0,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1578,55,19586,1,36,6,3,2,4,3,3,4,21,1,3,5,1,13,0.6545454545454545,0.054054054054054,1.1399353278201645,0.027027027027027,2,6.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1580,34,5484,9,9,2,2,3,4,2,2,3,17,1,3,4,1,1,0.0588235294117647,0.6666666666666666,1.6926069051826922,0.9,0,0.3333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1581,26,2061,1,1,0,1,3,4,1,3,4,21,0,5,3,1,0,0.0384615384615384,0.0,0.6361164900768652,0.5,1,0.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1582,38,9924,0,10,8,3,3,2,4,3,3,11,1,3,3,1,7,0.2368421052631578,0.7,1.433217783074139,0.0,0,3.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1583,38,4198,2,8,2,2,3,2,2,4,3,12,0,5,3,1,2,0.0789473684210526,0.25,0.6062724963064525,0.2222222222222222,0,3.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1585,36,6815,6,15,0,2,3,3,1,3,3,13,0,5,4,1,0,0.0277777777777777,0.0,0.984217975780961,0.375,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1586,29,4723,1,10,9,2,3,1,4,3,3,18,0,3,1,1,5,0.3448275862068966,0.0909090909090909,1.4589904666715172,0.0909090909090909,0,0.75,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1587,35,6142,3,10,2,1,3,3,3,3,3,16,0,4,4,1,4,0.1428571428571428,0.0,0.8158046291677313,0.2727272727272727,0,2.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1588,39,8237,2,11,6,4,4,3,1,3,3,11,1,3,3,1,6,0.1794871794871795,0.875,1.189582313500774,0.1666666666666666,-1,1.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1590,29,8853,1,6,4,1,3,4,4,4,3,19,1,0,1,2,3,0.2068965517241379,0.1428571428571428,1.1758903259560285,0.1428571428571428,0,0.4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1591,50,19331,4,27,0,3,3,3,3,3,3,16,1,2,3,1,0,0.02,0.0,1.125093935570897,0.1428571428571428,0,2.25,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1592,23,2073,2,4,2,4,4,3,4,3,3,16,1,2,3,1,2,0.0869565217391304,0.6666666666666666,0.6398202250991468,0.4,-1,2.5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1594,36,5562,3,9,2,1,4,1,4,3,3,13,1,3,4,2,2,0.0833333333333333,0.0,1.7181674731371963,0.3,-1,1.5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1595,42,19613,8,24,0,4,2,4,4,3,4,22,0,2,2,1,1,0.0238095238095238,0.0,1.1415067693524394,0.32,2,2.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1596,35,3407,1,10,9,2,4,3,4,2,3,17,2,3,3,1,8,0.2857142857142857,0.5454545454545454,1.0524625280435864,0.0909090909090909,-1,9.333333333333334,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1597,34,5063,1,8,2,4,2,3,2,2,3,14,1,3,4,2,7,0.2352941176470588,0.7777777777777778,0.672487599719346,0.1111111111111111,1,3.333333333333333,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1598,40,4639,1,5,4,4,3,1,3,3,3,15,1,2,2,1,2,0.125,0.1666666666666666,0.669961436485382,0.1666666666666666,0,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1599,43,4876,5,8,4,4,4,2,3,3,3,12,1,0,3,1,2,0.1395348837209302,0.0,1.506253973214126,0.5555555555555556,-1,6.75,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1601,35,2690,1,1,0,3,2,4,4,2,3,18,1,5,2,1,1,0.0285714285714285,0.0,0.8309727620890072,0.5,1,2.333333333333333,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1602,46,17567,1,27,0,4,4,1,2,1,3,15,0,5,4,1,12,0.5652173913043478,0.0,1.0224264221289097,0.0357142857142857,-1,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1604,28,2408,1,1,1,3,3,2,3,3,3,17,3,3,3,1,0,0.0357142857142857,0.0,0.7438596323830221,0.5,0,6.0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1605,22,2814,1,4,2,2,2,3,2,2,3,14,0,2,2,0,3,0.1818181818181818,0.2,0.8685258627250357,0.2,1,8.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1606,50,11245,2,32,8,2,3,3,3,3,3,15,1,3,5,2,13,0.6,0.3870967741935484,1.4936051864199182,0.0606060606060606,0,5.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1607,32,3312,3,6,2,2,4,4,4,3,3,17,2,3,4,1,2,0.09375,0.0,1.022230866149722,0.4285714285714285,-1,1.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,44,19049,0,23,7,2,3,4,4,2,3,14,1,4,3,1,10,0.5,0.0434782608695652,1.1880712630702497,0.0,0,2.333333333333333,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1609,30,2141,1,6,4,2,2,2,2,2,3,12,1,3,3,1,1,0.2,0.1428571428571428,0.6608080568920759,0.1428571428571428,1,2.333333333333333,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1611,45,5769,1,10,7,3,1,1,1,3,3,14,0,3,5,1,4,0.2222222222222222,0.0909090909090909,1.782112217283079,0.0909090909090909,2,1.25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1612,45,4385,1,10,7,1,2,1,1,3,3,15,1,2,3,0,5,0.2222222222222222,0.3636363636363636,0.6332789176521664,0.0909090909090909,1,6.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1613,31,5332,7,10,2,4,3,1,4,3,3,13,0,3,4,2,3,0.1612903225806451,0.0,0.7700440567665567,0.6363636363636364,0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,36,4663,9,7,2,3,3,3,2,3,3,12,2,2,4,1,1,0.0833333333333333,0.25,0.6391928492760884,1.125,0,3.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1615,34,4724,1,9,7,3,4,4,1,3,3,13,1,3,4,2,2,0.2647058823529412,0.7,0.6475545828823165,0.1,-1,2.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1617,49,3211,1,10,6,3,3,1,4,2,3,14,1,3,4,1,4,0.1836734693877551,0.1,0.991915813779852,0.0909090909090909,0,8.333333333333334,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1618,39,5377,2,10,7,2,3,1,4,3,3,13,3,3,5,1,7,0.1794871794871795,0.875,0.7370662557489873,0.1818181818181818,0,2.5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1619,27,4066,1,7,7,4,2,1,1,3,3,11,2,3,3,1,7,0.2592592592592592,0.0,1.25603540916502,0.125,1,4.75,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,35,5208,1,16,15,2,4,1,4,3,3,11,0,2,5,1,10,0.4571428571428571,0.0588235294117647,1.6074209996702151,0.0588235294117647,-1,4.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1622,28,4877,0,6,3,2,1,1,2,2,4,21,1,5,3,1,0,0.1785714285714285,0.0,0.6685274556979377,0.0,3,9.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1623,21,3117,1,3,2,3,3,4,3,3,3,18,0,2,1,1,2,0.0952380952380952,0.6666666666666666,0.9620451720376462,0.25,0,1.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1624,18,1569,1,0,0,2,3,4,3,4,3,12,0,2,2,2,0,0.0,0.0,0.5974866717440975,1.0,0,0.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1625,47,19658,3,27,2,4,3,3,3,3,3,11,1,2,4,1,0,0.1063829787234042,0.1666666666666666,1.1441258385728983,0.1071428571428571,0,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1627,39,3069,0,11,8,3,2,3,4,3,3,15,1,3,2,1,7,0.2564102564102564,0.0,0.9480503371193916,0.0,1,0.75,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1628,40,10435,1,18,15,1,2,3,4,3,3,13,2,2,3,1,12,0.45,0.7368421052631579,1.4304047570654048,0.0526315789473684,1,3.75,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1630,35,4148,1,15,11,3,3,3,4,3,3,12,1,5,4,0,9,0.4,0.1333333333333333,0.5509536961556089,0.0625,0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1631,37,5768,3,9,3,3,3,3,1,2,3,17,3,2,3,1,2,0.1081081081081081,0.0,0.790663597388908,0.3,0,6.333333333333333,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1633,39,5042,0,10,2,1,3,3,4,1,3,13,0,2,3,2,8,0.2307692307692307,0.3,0.691145259714784,0.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1635,45,5770,1,10,7,4,2,4,1,3,3,19,2,3,2,1,9,0.2222222222222222,0.2727272727272727,0.7909377525891123,0.0909090909090909,1,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1638,38,7756,3,10,4,4,2,3,4,4,3,19,1,6,2,1,2,0.131578947368421,0.0,1.0631738663918813,0.2727272727272727,1,0.4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1639,35,10306,9,15,12,4,2,1,3,3,3,17,0,3,3,1,0,0.3714285714285714,0.4285714285714285,1.4883859806894475,0.5625,1,2.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1640,37,3936,1,8,4,2,3,2,1,1,3,11,1,2,3,1,7,0.2162162162162162,0.7777777777777778,1.2148250873083657,0.1111111111111111,0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1641,40,7945,6,18,2,3,3,4,4,2,3,15,0,2,3,1,3,0.1,0.6,1.089081532811178,0.3157894736842105,0,5.333333333333333,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1642,44,5743,4,14,7,1,3,4,3,3,3,11,0,3,5,2,2,0.2272727272727272,0.0,1.355840169981703,0.2666666666666666,0,0.25,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1644,48,15202,2,23,2,3,2,4,2,3,4,25,1,3,5,2,2,0.0416666666666666,0.6666666666666666,0.884779784209238,0.0833333333333333,2,1.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1645,35,5440,6,7,2,1,1,4,4,2,3,14,2,2,2,1,2,0.0571428571428571,0.6666666666666666,0.7856413482389476,0.75,2,5.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1646,24,3760,1,6,3,1,3,4,3,3,3,13,0,2,1,2,3,0.25,0.1428571428571428,1.160503640314902,0.1428571428571428,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1647,27,3517,7,5,2,2,4,3,1,3,3,17,0,0,3,1,2,0.1111111111111111,0.0,1.0855030061136997,1.1666666666666667,-1,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1648,27,2580,2,6,2,4,3,4,3,2,3,13,0,0,3,2,2,0.1481481481481481,0.2,0.7963030297905445,0.2857142857142857,0,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1649,40,2166,3,10,2,1,3,1,2,1,3,14,0,3,3,1,3,0.1,0.0,0.6691029749757582,0.2727272727272727,0,3.5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1650,29,5869,9,8,2,3,2,3,3,3,3,11,0,2,3,1,4,0.1724137931034483,0.1666666666666666,0.8475972560320558,1.0,1,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1651,36,8008,4,9,2,2,3,1,3,3,3,12,2,6,4,1,2,0.0833333333333333,0.0,1.0636540980747626,0.4,0,1.25,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1653,25,5206,1,7,7,4,4,3,3,3,3,17,2,6,1,2,7,0.28,0.0,0.7136259861315283,0.125,-1,0.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1654,39,5295,4,7,4,4,3,2,3,3,4,21,0,3,3,1,0,0.1282051282051282,0.1666666666666666,0.7258258925406151,0.5,1,3.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1655,49,16413,3,27,2,1,3,2,2,3,3,16,2,2,4,1,2,0.0816326530612244,0.2,1.0236660003555047,0.1071428571428571,0,5.5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1656,50,13269,5,19,11,4,2,1,3,3,3,15,3,3,5,1,11,0.28,0.0666666666666666,0.8275771741130318,0.25,1,4.25,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1657,20,2783,1,2,2,3,3,3,1,3,3,19,0,3,3,1,2,0.1,0.6666666666666666,1.0597867479055598,0.3333333333333333,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1658,34,5433,1,11,8,4,3,2,3,3,3,12,1,2,3,1,9,0.3235294117647059,0.5833333333333334,1.6768660313379955,0.0833333333333333,0,0.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1659,36,2013,2,15,3,1,3,2,3,3,3,11,0,4,3,1,3,0.1111111111111111,0.2,0.6218394684331493,0.125,0,1.75,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1661,49,13966,2,30,11,3,2,3,2,3,3,19,1,3,1,1,12,0.3061224489795918,0.125,1.8550191225914252,0.064516129032258,1,1.5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1662,36,4374,0,4,2,4,2,3,3,3,3,15,0,6,4,0,2,0.0833333333333333,0.25,0.5995774228465818,0.0,1,0.25,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1664,36,6842,6,13,4,4,4,1,1,3,4,20,1,3,2,1,4,0.1388888888888889,0.0,0.9087813859924484,0.4285714285714285,0,0.75,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1665,54,17426,3,36,8,2,3,3,3,3,4,25,1,6,5,1,7,0.1851851851851851,0.3636363636363636,1.0142200052381385,0.081081081081081,1,5.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1666,43,17603,1,14,10,3,2,3,1,3,4,24,1,3,2,1,11,0.3255813953488372,0.4,1.0978853716114023,0.0666666666666666,2,3.75,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1667,35,4581,3,13,9,4,3,4,1,4,4,24,0,2,4,2,7,0.3142857142857143,0.5,0.6615851132872461,0.2142857142857142,1,2.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1668,38,4735,7,19,11,4,3,4,4,4,3,15,2,4,3,2,9,0.3421052631578947,0.1428571428571428,1.4614321108752824,0.35,0,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1669,29,4187,1,10,0,1,2,2,2,2,3,13,1,3,3,1,9,0.3448275862068966,0.0,0.6046838832861164,0.0909090909090909,1,1.6666666666666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1670,33,5505,1,6,2,4,3,4,3,3,3,14,2,5,4,1,4,0.1818181818181818,0.0,0.7950286069954792,0.1428571428571428,0,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1671,32,5470,0,10,5,4,3,2,3,2,3,13,2,4,3,1,6,0.28125,0.1,1.6882858809900303,0.0,0,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1673,31,5476,1,10,0,1,3,4,1,3,3,11,2,2,4,1,2,0.3225806451612903,0.0,0.7908404453964112,0.0909090909090909,0,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1674,49,2587,4,17,2,4,3,1,2,2,3,16,1,2,3,1,2,0.0408163265306122,0.6666666666666666,0.7991548459197999,0.2222222222222222,0,5.333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1675,38,2440,1,4,3,4,2,2,2,3,4,22,0,3,3,2,3,0.1052631578947368,0.6,0.7537448102219991,0.2,2,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1676,47,15972,6,29,2,2,4,2,3,3,3,14,3,2,4,1,2,0.0638297872340425,0.25,0.9295949686482008,0.2,-1,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1677,49,15379,4,23,7,3,3,3,1,3,3,14,0,2,3,1,0,0.1632653061224489,0.0,0.8950814564763763,0.1666666666666666,0,0.25,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1678,41,7082,3,21,0,4,3,3,4,3,3,16,0,2,2,1,2,0.048780487804878,0.0,1.022777946365483,0.1363636363636363,0,5.75,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1680,20,2728,1,2,2,4,3,1,1,3,3,11,0,3,1,1,2,0.1,0.0,1.038842345773039,0.3333333333333333,0,2.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1681,33,5368,1,7,5,3,3,4,3,3,4,25,1,2,3,0,2,0.1818181818181818,0.1428571428571428,0.7752431539240203,0.125,1,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1682,36,5347,6,10,2,1,3,3,2,2,3,14,2,2,4,1,2,0.0833333333333333,0.0,0.710209598202517,0.5454545454545454,0,8.666666666666666,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1683,44,3195,4,8,2,3,3,4,1,3,3,18,3,2,3,1,2,0.0454545454545454,0.6666666666666666,0.7542938086525409,0.4444444444444444,0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1684,23,3989,1,5,4,4,2,3,1,3,3,11,0,2,1,1,2,0.217391304347826,0.1666666666666666,1.2322491999899814,0.1666666666666666,1,2.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1687,38,3306,7,7,0,4,3,3,4,2,3,19,1,5,2,1,0,0.0,0.0,1.0212624354893152,0.875,0,1.3333333333333333,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1689,53,7005,3,11,3,2,4,4,3,3,3,15,0,2,4,1,2,0.0754716981132075,0.2,0.9304316879387752,0.25,-1,6.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1691,48,2655,2,19,7,4,3,3,3,3,3,11,2,3,2,2,7,0.1875,0.7,1.011043412033511,0.1,0,1.75,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1692,32,1393,1,1,0,4,3,2,1,3,3,12,0,2,4,1,0,0.03125,0.0,0.4303141478029691,0.5,0,0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1693,26,2570,1,7,7,4,3,4,3,3,4,20,0,5,3,0,7,0.2692307692307692,0.625,0.7939033451928433,0.125,1,1.75,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1694,55,3537,5,8,2,1,2,2,4,3,3,12,1,1,3,1,2,0.0727272727272727,0.2,1.0916758978175023,0.5555555555555556,1,5.5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1696,34,3986,1,15,10,2,2,4,3,4,3,14,1,3,2,1,13,0.4411764705882353,0.25,1.231322464567577,0.0625,1,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1697,60,10883,3,19,0,3,1,4,3,4,4,20,1,2,4,1,0,0.0166666666666666,0.0,1.4455229207477076,0.15,3,0.2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1698,33,2028,1,14,11,2,4,2,4,3,3,18,3,6,3,1,13,0.4242424242424242,0.1333333333333333,0.6264731455451698,0.0666666666666666,-1,5.25,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1700,37,9525,1,6,3,3,1,4,3,2,3,14,2,2,4,2,3,0.1621621621621621,0.1428571428571428,1.3755944562455835,0.1428571428571428,2,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1701,34,2929,1,10,9,2,2,4,2,3,3,12,0,3,3,1,7,0.2941176470588235,0.7272727272727273,0.9040199900219013,0.0909090909090909,1,4.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1702,23,2275,1,3,2,3,3,4,2,3,4,21,1,2,3,1,2,0.1304347826086956,0.0,0.8663366336633663,0.25,1,1.75,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1703,44,7879,1,9,7,3,4,4,2,3,3,19,1,2,3,1,7,0.1818181818181818,0.6666666666666666,1.0465198100313504,0.1,-1,0.5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1704,35,4930,0,6,4,1,2,4,3,4,3,14,0,2,4,2,4,0.1428571428571428,0.1666666666666666,1.5216178049873583,0.0,1,0.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1706,43,7847,1,10,9,4,3,4,1,3,3,17,1,3,3,1,8,0.2325581395348837,0.7272727272727273,1.133258760961585,0.0909090909090909,0,0.5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1707,24,4401,1,5,3,3,4,3,4,3,3,16,1,1,3,1,4,0.2083333333333333,0.0,1.3583448194217775,0.1666666666666666,-1,2.25,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1708,41,9241,1,10,8,4,3,3,2,3,3,12,0,3,3,1,7,0.2439024390243902,0.7272727272727273,1.3345793564478152,0.0909090909090909,0,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1709,29,2974,9,9,3,4,3,3,3,3,3,17,1,2,4,1,2,0.1724137931034483,0.1666666666666666,0.9187037154099283,0.9,0,2.25,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
